rowid_test,type,feature,value,approach,dataset_name,syn_name,run_model,model_name,timestamp
6629,real,has_nurs,0.00587533973137715,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6631,real,has_nurs,0.0116848890067761,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6637,real,has_nurs,0.0319131461630146,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6641,real,has_nurs,0.0311517214231027,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6642,real,has_nurs,0.0135235870491659,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6647,real,has_nurs,0.0162786701454658,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6648,real,has_nurs,0.0173717756790011,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6654,real,has_nurs,0.0416013063556112,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6713,real,has_nurs,0.0286704020335868,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6764,real,has_nurs,0.0227007942635635,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6819,real,has_nurs,0.0304648158989377,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6874,real,has_nurs,0.00964249468797874,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6889,real,has_nurs,0.0256867597056301,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6942,real,has_nurs,0.0362474259933321,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6959,real,has_nurs,0.0272190041447222,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7017,real,has_nurs,-0.0114426759688902,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7144,real,has_nurs,-0.0117158257190352,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7145,real,has_nurs,-0.0188552075879252,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7164,real,has_nurs,-0.0150806486201017,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7209,real,has_nurs,-0.00957771292456802,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7270,real,has_nurs,-0.0432708839082218,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7535,real,has_nurs,0.0570585013410291,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7552,real,has_nurs,0.0729205376296924,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7553,real,has_nurs,0.0464706294145379,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7571,real,has_nurs,0.0425223118442332,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7665,real,has_nurs,0.0571972830471033,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7670,real,has_nurs,0.04946645830663,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7680,real,has_nurs,0.0494937212400442,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7691,real,has_nurs,0.0648458818732588,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7695,real,has_nurs,0.0549410443869647,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
7750,real,has_nurs,0.063100668860509,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
8,syn,has_nurs,-0.0261928225886711,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
61,syn,has_nurs,-0.035584808265884,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
99,syn,has_nurs,-0.0228599033205441,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
184,syn,has_nurs,-0.0262057579862112,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
311,syn,has_nurs,-0.0303809463774632,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
327,syn,has_nurs,-0.030536705321705,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
382,syn,has_nurs,-0.0545013766776134,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
410,syn,has_nurs,-0.0327473264676312,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
454,syn,has_nurs,-0.0292342787206648,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
502,syn,has_nurs,-0.0358709193650063,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
561,syn,has_nurs,-0.027128185487788,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
571,syn,has_nurs,-0.0271064097226022,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
595,syn,has_nurs,-0.0483778636001576,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
598,syn,has_nurs,-0.022655616886542,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
763,syn,has_nurs,-0.00836218695476273,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
796,syn,has_nurs,-0.024921641114823,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
818,syn,has_nurs,-0.0356847449792602,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
901,syn,has_nurs,-0.0434180006290347,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
937,syn,has_nurs,-0.0200633840791324,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
948,syn,has_nurs,-0.0459280664711274,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1084,syn,has_nurs,-0.0459280664711274,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1104,syn,has_nurs,-0.031794849781854,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1120,syn,has_nurs,-0.0161250019429959,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1139,syn,has_nurs,-0.0414890313004761,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1142,syn,has_nurs,-0.0262057579862112,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1177,syn,has_nurs,-0.0483778636001576,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1180,syn,has_nurs,-0.048042020965154,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1272,syn,has_nurs,-0.0598622952334293,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1327,syn,has_nurs,-0.0112038591407164,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1333,syn,has_nurs,-0.0358709193650063,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1342,syn,has_nurs,-0.0159335180405812,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1351,syn,has_nurs,-0.027128185487788,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1354,syn,has_nurs,-0.0230026038131806,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1428,syn,has_nurs,-0.00836218695476273,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1462,syn,has_nurs,-0.0320622455607768,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1514,syn,has_nurs,-0.066736375843094,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1518,syn,has_nurs,-0.0176639842431852,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1572,syn,has_nurs,-0.0296561051614085,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1576,syn,has_nurs,-0.0313762659723039,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1586,syn,has_nurs,-0.018643532572762,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1620,syn,has_nurs,-0.0262057579862112,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1743,syn,has_nurs,-0.051755945627439,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1760,syn,has_nurs,-0.0259355845323733,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1797,syn,has_nurs,-0.0111964677436038,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1815,syn,has_nurs,-0.0142246799812943,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1831,syn,has_nurs,-0.0235412700520281,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1846,syn,has_nurs,-0.0418171830781353,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1858,syn,has_nurs,-0.0401506380925624,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1885,syn,has_nurs,-0.038131823159992,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1938,syn,has_nurs,-0.0313762659723039,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1948,syn,has_nurs,-0.0330851537814491,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1969,syn,has_nurs,-0.0412845987293536,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
1989,syn,has_nurs,-0.035584808265884,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2049,syn,has_nurs,-0.0349933846936138,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2066,syn,has_nurs,-0.0319261236501665,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2067,syn,has_nurs,-0.0477332648139277,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2168,syn,has_nurs,-0.0326144161805249,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2228,syn,has_nurs,-0.0456382222039081,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2336,syn,has_nurs,-0.0276918100193017,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2515,syn,has_nurs,-0.0484950217294101,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2555,syn,has_nurs,-0.0435792424913111,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2585,syn,has_nurs,-0.0200633840791324,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2604,syn,has_nurs,-0.0220127232182545,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2611,syn,has_nurs,-0.0228599033205441,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2623,syn,has_nurs,-0.0777135969494434,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2644,syn,has_nurs,-0.0691397927343311,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2738,syn,has_nurs,-0.018643532572762,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2774,syn,has_nurs,-0.0431680738757058,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2842,syn,has_nurs,-0.0367195123827223,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2887,syn,has_nurs,-0.0142246799812943,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2916,syn,has_nurs,-0.0257223072358923,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2917,syn,has_nurs,-0.0186319680973011,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
2951,syn,has_nurs,-0.0552234148598197,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3111,syn,has_nurs,-0.00836218695476273,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3137,syn,has_nurs,-0.0228599033205441,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3158,syn,has_nurs,-0.0853174864227006,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3243,syn,has_nurs,-0.0345709264569645,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3265,syn,has_nurs,-0.0290901879389274,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3306,syn,has_nurs,-0.0459280664711274,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3320,syn,has_nurs,-0.0277978587809737,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3335,syn,has_nurs,-0.0454746366342314,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3399,syn,has_nurs,-0.0190358228384623,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3403,syn,has_nurs,-0.0635561850137837,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3571,syn,has_nurs,-0.0259355845323733,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3603,syn,has_nurs,-0.0168719119769968,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3641,syn,has_nurs,-0.0449864205702491,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3645,syn,has_nurs,-0.0268789529936209,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3680,syn,has_nurs,-0.0327753690980871,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3681,syn,has_nurs,-0.0186319680973011,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3692,syn,has_nurs,-0.0142246799812943,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3706,syn,has_nurs,-0.0242516117970834,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3716,syn,has_nurs,-0.0251267875204019,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3751,syn,has_nurs,-0.0418846953205492,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3779,syn,has_nurs,-0.00836218695476273,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3809,syn,has_nurs,-0.0142246799812943,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3822,syn,has_nurs,-0.0456382222039081,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3832,syn,has_nurs,-0.0428171937948204,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3841,syn,has_nurs,-0.0259355845323733,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3872,syn,has_nurs,-0.0414890313004761,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3887,syn,has_nurs,-0.0262057579862112,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3966,real,form,0.0247368320721978,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
3983,real,form,0.0217810036345124,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4062,real,form,0.109926640361647,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4073,real,form,0.104517023751882,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4076,real,form,0.0894470338512558,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4079,real,form,0.0839436564427362,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4093,real,form,0.0866691634156156,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4094,real,form,0.0933273536590088,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4097,real,form,0.0806636188408088,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4099,real,form,0.0787731341569809,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4101,real,form,0.0640758965650081,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4102,real,form,0.0738448127607618,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4109,real,form,0.0934879943684502,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4111,real,form,0.0863389455604591,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4159,real,form,0.0282393522541134,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4168,real,form,0.00838196954779124,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4226,real,form,0.0205447478976959,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4238,real,form,0.0189370385722839,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4349,real,form,0.0653487906230115,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4354,real,form,0.0603146735238767,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4360,real,form,0.0819530870067461,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4361,real,form,0.0744724373673359,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4363,real,form,0.0906187850167081,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4365,real,form,0.078552438540443,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4415,real,form,0.00253888183267552,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4434,real,form,0.0108000830348585,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4473,real,form,0.0200226053414838,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4971,real,form,0.0177067540734098,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4972,real,form,0.0245845299461473,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4973,real,form,0.0141142719743259,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4983,real,form,0.0222138507225424,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4988,real,form,0.02045929825161,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4994,real,form,0.0298271871766414,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4996,real,form,0.0219565365335048,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
4997,real,form,0.0149190246718715,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5005,real,form,0.0230362408702125,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5043,real,form,-0.0516194970159236,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5082,real,form,0.0652205478800601,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5083,real,form,0.0497461892969907,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5091,real,form,0.0854187115536265,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5100,real,form,0.0697901760660701,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5101,real,form,0.0429360032245604,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5102,real,form,0.0561520425344079,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5103,real,form,0.0432290360298759,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5104,real,form,0.0832242861934297,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5114,real,form,0.0745899383364342,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5115,real,form,0.0848504400148479,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5118,real,form,0.0642144168133488,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5121,real,form,0.064221580817243,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5123,real,form,0.0536926878856603,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5124,real,form,0.0742151431381777,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5133,real,form,0.0761802950123427,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5134,real,form,0.0647802230684503,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5136,real,form,0.0690764162891916,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5143,real,form,-0.00175645895260147,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5161,real,form,0.0199376293049619,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5165,real,form,0.0152995395204611,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5168,real,form,-0.00208878638715116,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5170,real,form,0.000459011199319622,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5178,real,form,0.023555753908879,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5179,real,form,0.0155944094401295,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
5186,real,form,0.0118439739757384,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6256,real,form,0.036362768784783,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6482,real,form,0.0328758391382408,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6496,real,form,0.0287528938322128,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6497,real,form,0.0477982848511343,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6511,real,form,0.0387187127326029,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6514,real,form,0.0522180645457565,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6627,real,form,0.0886462936521855,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6629,real,form,0.0896140684201136,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6631,real,form,0.0791347536435198,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6637,real,form,0.0893128284306358,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6641,real,form,0.0825184554458459,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6642,real,form,0.10583590570859,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6647,real,form,0.0793330834570675,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6648,real,form,0.0604474528745309,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6654,real,form,0.0819302807229367,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6713,real,form,0.0345551282161841,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6764,real,form,0.0300830056110935,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
6819,real,form,-0.0560689577435433,independence,nursery,CTGAN,8,xgboost,2025-02-25 11:04:36
